average_offensiveness,created_on,hateful_meaning,is_about_class,is_about_disability,is_about_ethnicity,is_about_gender,is_about_nationality,is_about_religion,is_about_sexual_orientation,is_unambiguous,is_unambiguous_in,language,nonhateful_meaning,number_of_sightings,number_of_sightings_this_month,number_of_sightings_this_year,plural_of,term,transliteration_of,updated_on,variant_of,vocabulary_id
,2018-11-01 20:33:43,A person of common or low class Irish ancestry.,True,False,False,False,True,False,False,True,,eng,,10,0,2,bog hopper,bog hoppers,,2018-11-01 20:33:43,,CZoaPQfkm
38.0,2018-11-01 20:33:43,A person of common or low class Irish ancestry.,True,False,False,False,True,False,False,True,,eng,,1,0,1,bog jumper,bog jumpers,,2018-11-01 20:33:43,,bWDAKxDbY
100.0,2018-11-01 20:33:43,A person of common or low class Irish ancestry.,True,False,False,False,True,False,False,True,,eng,,46,4,34,bog trotter,bog trotters,,2018-11-01 20:33:43,,hCzQckqLu
75.0,2018-11-01 20:33:43,"[1] A male Native American. [2] In Australia or New Zealand, white trash or a redneck.",True,False,True,False,True,False,False,False,,eng,,452,34,334,bogan,bogans,,2018-11-01 20:33:43,,ZfcunBxMA
,2018-11-01 20:33:43,A person of east-central European descent. Originally referred to those of Bohemian (now Czech Republic) descent. It was commonly used toward Ukrainian immigrants during the early 20th century.,False,False,True,False,True,False,False,False,,eng,,14,0,10,bohunk,bohunks,,2018-11-01 20:33:43,,pQXBbqXja
44.0,2018-11-01 20:33:42,A person of mixed Mexican and African ancestry,False,False,True,False,True,False,False,True,,eng,,16,1,10,blaxican,blaxicans,,2018-11-01 20:33:42,,P3GaZAtGq
,2018-11-01 20:33:42,"In Australia, a person of Macedonian descent.",False,False,False,False,True,False,False,False,,eng,,0,0,0,blockhead,blockheads,,2018-11-01 20:33:42,,xWdqvqUhf
,2018-11-01 20:33:42,[1] A shiftless or unemployed person. [2] A pimp.,True,False,False,False,False,False,False,False,,eng,,0,0,0,bludger,bludgers,,2018-11-01 20:33:42,,sXTEqJqsx
25.0,2018-11-01 20:33:42,A black person.,False,False,True,False,False,False,False,False,,eng,,46,3,36,blue gum,blue gums,,2018-11-01 20:33:42,,PtYczJbsH
,2018-11-01 20:33:42,An African-American perceived as being lazy and who refuses to work.,False,False,True,False,False,False,False,False,,eng,,32,2,28,bluegum,bluegums,,2018-11-01 20:33:42,,RYJRsEinq
,2018-11-01 20:33:41,A black woman when she wears her hair and makeup to try and look like a white woman.,False,False,True,False,False,False,False,False,,eng,A doll,0,0,0,black Barbie,black Barbies,,2018-11-01 20:33:41,,gryozFdeV
,2018-11-01 20:33:41,[1] A Sicilian [2] A darker-skinned Italian [3] An Italian of allegedly African ancestry,False,False,True,False,True,False,False,True,,eng,,0,0,0,black dago,black dagos,,2018-11-01 20:33:41,,yZ4zLcfXs
,2018-11-01 20:33:41,Accusative term for refugees or immigrants of darker complexion,False,False,True,False,False,False,False,True,,eng,,4,0,3,black invader,black invaders,,2018-11-01 20:33:41,,yoAGYcwDn
,2018-11-01 20:33:40,A human female,False,False,False,True,False,False,False,False,,eng,,459,27,371,bint,bints,,2018-11-01 20:33:40,,pdFFuEQWA
25.0,2018-11-01 20:33:40,"In the UK, derogatory word for woman",False,False,False,True,False,False,False,False,,eng,Winged vertebrate,0,0,0,bird,birds,,2018-11-01 20:33:40,,iojqzthth
,2018-11-01 20:33:40,one who clings to their guns and religions,True,False,False,False,False,False,False,False,,eng,,282,22,220,bitter clinger,bitter clingers,,2018-11-01 20:33:40,,rAmNt4BDp
,2018-11-01 20:33:40,An African-American,False,False,True,False,False,False,False,False,,eng,,2,0,2,bix nood,bix noods,,2018-11-01 20:33:40,,WzbDUTCQC
,2018-11-01 20:33:39,"An Indian, based on the perceived pronunciation of 'twenty'.",False,False,True,False,True,False,False,False,,eng,,0,0,0,bhrempti,bhremptis,,2018-11-01 20:33:39,,NgECBiZzY
,2018-11-01 20:33:39,Offspring of a hispanic parent and a German parent,False,False,True,False,True,False,False,True,,eng,,0,0,0,beaner shnitzel,beaner shnitzels,,2018-11-01 20:33:39,,KZaWfDssU
,2018-11-01 20:33:39,"People of Mexican descent or, more specifically, mestizos of Central American descent. The term originates from the use of frijoles pintos and other beans in Mexican food.",False,False,True,False,False,False,False,False,,eng,,456,31,350,beaner,beaners,,2018-11-01 20:33:39,,tvNnRmTKD
,2018-11-01 20:33:39,"People of Mexican descent or, more specifically, mestizos of Central American descent. The term originates from the use of frijoles pintos and other beans in Mexican food.",False,False,True,False,False,False,False,False,,eng,,0,0,0,beaney,beanies,,2018-11-01 20:33:39,,XupoxRUJ4
,2018-11-01 20:33:39,"Used by Myanmar Buddhists to foment hate and exclusion from citizenship of Muslims. Calling them ""Bengali"" indicates they should be eliminated from Myanmar.",False,False,True,False,True,True,False,False,,eng,A Bengali citizen or inhabitant of Bangladesh,0,0,0,Bengali,Bengalis,,2018-11-01 20:33:39,,wXBVLXa43
,2018-11-01 20:33:38,An overly tanned Caucasian,False,False,True,False,False,False,False,True,,eng,,0,0,0,beach nigger,beach niggers,,2018-11-01 20:33:38,,chajwxwhX
25.0,2018-11-01 20:33:38,A non-hispanic person who dates hispanic women,False,False,True,False,False,False,False,False,,eng,,0,0,0,bean dipper,bean dippers,,2018-11-01 20:33:38,,dVBvEXYEm
96.0,2018-11-01 20:33:38,An infant of hispanic descent,False,False,True,False,False,False,False,True,,eng,,7,0,5,,beaner babies,,2018-11-01 20:33:38,anchor baby,oNHANQscn
96.0,2018-11-01 20:33:38,An infant of hispanic descent,False,False,True,False,False,False,False,True,,eng,,29,2,12,,beaner baby,,2018-11-01 20:33:38,anchor babies,temXUPiyk
,2018-11-01 20:33:37,An Australian from Queensland,False,False,False,False,True,False,False,True,,eng,,41,6,34,banana bender,banana benders,,2018-11-01 20:33:37,,KZLFmdpfY
,2018-11-01 20:33:37,An Australian from Queensland,False,False,False,False,True,False,False,True,,eng,,0,0,0,banana lander,banana landers,,2018-11-01 20:33:37,,iYwnzkVun
,2018-11-01 20:33:37,"An Asian-American who has lost their heritage. Yellow on the outside, white on the inside.",False,False,True,False,False,False,False,False,,eng,A fruit,0,0,0,banana,bananas,,2018-11-01 20:33:37,,zHVtG2zDd
,2018-11-01 20:33:36,A person of Chinese ancestry,False,False,True,False,True,False,False,True,,eng,,0,0,0,bamboo coon,bamboo coons,,2018-11-01 20:33:36,,BiGrCzyJU
25.0,2018-11-01 20:33:35,"A black woman who 'kisses up' to white people, a 'sellout,' female counterpart of Uncle Tom.",False,False,True,False,False,False,False,False,,eng,A person's name,0,0,0,Aunt Jane,Aunt Janes,,2018-11-01 20:33:35,,UNPQRsKHE
50.0,2018-11-01 20:33:35,"A black woman who 'kisses up' to white people, a 'sellout,' female counterpart of Uncle Tom.",False,False,True,False,False,False,False,False,,eng,A person's name,70,31,63,Aunt Jemima,Aunt Jemimas,,2018-11-01 20:33:35,,JitgPJQfP
63.0,2018-11-01 20:33:35,"A black woman who 'kisses up' to white people, a 'sellout,' female counterpart of Uncle Tom.",False,False,True,False,False,False,False,False,,eng,A person's name,9,1,7,Aunt Mary,Aunt Marys,,2018-11-01 20:33:35,,PJbqZaFtk
,2018-11-01 20:33:35,"A black woman who 'kisses up' to white people, a 'sellout,' female counterpart of Uncle Tom.",False,False,True,False,False,False,False,False,,eng,A person's name,14,2,13,Aunt Sally,Aunt Sallys,,2018-11-01 20:33:35,,HCZseQRri
,2018-11-01 20:33:35,Abbreviation for 'asian',False,False,True,False,False,False,False,False,,eng,,161,9,127,azn,azns,,2018-11-01 20:33:35,,fNaTqgDmv
,2018-11-01 20:33:34,An Argentinian.,False,False,False,False,True,False,False,False,,eng,,260,19,212,Argie,Argies,,2018-11-01 20:33:34,,hDrCYKWyY
,2018-11-01 20:33:34,A person of Armenian descent.,False,False,True,False,False,False,False,False,,eng,,121,11,95,Armo,Armos,,2018-11-01 20:33:34,,tVbseqfjx
,2018-11-01 20:33:33,"A Caucasian, particularly an American",False,False,True,False,False,False,False,False,,eng,,277,24,206,Anglo,Anglos,,2018-11-01 20:33:33,,YKTHARGvB
63.0,2018-11-01 20:33:33,"A white woman to a black person, or a black woman who acts too much like a white one. While Miss Ann, also just plain Ann, is a derisive reference to the white woman, by extension it is applied to any black woman who puts on airs and tries to act like Miss Ann.",False,False,True,False,False,False,False,False,,eng,A person's name,0,0,0,Ann,Anns,,2018-11-01 20:33:33,,kAnxuagZJ
100.0,2018-11-01 20:33:33,A black person,False,False,True,False,False,False,False,False,,eng,A primate,0,0,0,ape,apes,,2018-11-01 20:33:33,,kuuCGBswG
,2018-11-01 20:33:33,"An American Indian (Native American) who is 'red on the outside, white on the inside.' Used primarily by other American Indians to indicate someone who has lost touch with their cultural identity. First used in the 1980s.",False,False,True,False,False,False,False,False,,eng,A fruit,0,0,0,apple,apples,,2018-11-01 20:33:33,,wesJaXio4
50.0,2018-11-01 20:33:32,An Amish person.,False,False,False,False,False,True,False,False,,eng,,0,0,0,Amo,Amos,,2018-11-01 20:33:32,,uXJuFbgGn
,2018-11-01 20:33:32,"A child of illegal immigrants, particularly in the United States, from the notion of dropping an anchor for other family members to acquire citizenship",False,False,True,False,False,False,False,True,,eng,,259,11,193,anchor baby,anchor babies,,2018-11-01 20:33:32,,dUzTUnsBR
,2018-11-01 20:33:32,"Used in Quebec to denote English-speaking Canadians, from 'Anglophone'.",False,False,True,False,False,False,False,False,,eng,A person's name,0,0,0,Angie,Angies,,2018-11-01 20:33:32,,PxsWdFnsW
,2018-11-01 20:33:31,Combination of American and 'coon',False,False,True,False,False,False,False,True,,eng,,2,0,2,Americoon,Americoons,,2018-11-01 20:33:31,,KeAHsWNKo
75.0,2018-11-01 20:33:29,From Moby-Dick. Ahab hunted the white whale.,False,False,False,False,False,False,False,False,,eng,,0,0,0,Ahab,Ahabs,,2018-11-01 20:33:29,,FKLGmBHnA
,2018-11-01 20:33:29,A Caucasian person.,False,False,True,False,False,False,False,False,,eng,One who is born with an absence of skin and hair pigmentation,0,0,0,albino,albinos,,2018-11-01 20:33:29,,VWqNzWkeA
,2018-11-01 20:33:28,"Australian Aboriginal person. Originally, this was simply an informal term for Aborigine, and was in fact used by Aboriginal people themselves until it started to be considered offensive in the 1950s. In remoter areas, Aboriginal people still often refer to themselves (quite neutrally) as Blackfellas (and whites as Whitefellas). Although Abo is still considered quite offensive by many, the pejorative boong is now more commonly used when the intent is to deliberately offend, as that word's status as an insult is unequivocal.",False,False,True,False,False,False,False,False,,eng,,61,4,46,abo,abos,,2018-11-01 20:33:28,,FfBcDJC9H
,2018-11-01 20:33:28,Referring to Muslims in Myanmar as an invasive species,False,False,True,False,False,True,False,True,,eng,,0,0,0,African catfish,African catfishes,,2018-11-01 20:33:28,,uK22Hwkqz
,2018-11-01 20:33:28,Combination of African and 'coon'.,False,False,True,False,False,False,False,True,,eng,,53,2,40,Africoon,Africoons,,2018-11-01 20:33:28,,rhjpYp2ee
,2018-11-01 20:33:28,Caucasian person who 'acts black',False,False,True,False,False,False,False,True,,eng,,4,0,3,Afro-Saxon,Afro-Saxons,,2018-11-01 20:33:28,,2HZo9mCFi
100.0,2018-11-01 20:33:28,"An African, used by white Rhodesians.",False,False,True,False,False,False,False,False,,eng,,0,0,0,af,afs,,2018-11-01 20:33:28,,cATPpXa4G
,2018-11-01 20:33:27,"Australian Aboriginal person. Originally, this was simply an informal term for Aborigine, and was in fact used by Aboriginal people themselves until it started to be considered offensive in the 1950s. In remoter areas, Aboriginal people still often refer to themselves (quite neutrally) as Blackfellas (and whites as Whitefellas). Although Abo is still considered quite offensive by many, the pejorative boong is now more commonly used when the intent is to deliberately offend, as that word's status as an insult is unequivocal.",False,False,True,False,False,False,False,False,,eng,,69,2,60,abbo,abbos,,2018-11-01 20:33:27,,4wdioUyAQ
,2018-11-01 20:33:27,"American-Born Confused Desi, Indian Americans, Pakistani Americans or other South Asians, (desi) who were born in the United States. Used chiefly by South Asian immigrants to imply confusion about cultural identity.",False,False,True,False,False,False,False,False,,eng,First letters of the English alphabet,0,0,0,ABCD,ABCDs,,2018-11-01 20:33:27,,ExHX2yTyR
31.0,2018-11-01 20:33:27,[1] American-born Chinese [2] Australian-born Chinese,False,False,True,False,True,False,False,False,,eng,Letters of the English alphabet,0,0,0,ABC,ABCs,,2018-11-01 20:33:27,,niaHtmNyk
91.0,2018-11-01 19:42:49,Derogatory term for a Jewish zionist or those being accused of such,False,False,True,False,False,True,False,True,,eng,,2,0,2,,ziojew,,2018-11-01 19:42:49,,NtvpxgvMT
99.0,2018-11-01 19:42:47,A black person,False,False,True,False,False,False,False,True,,eng,,21,1,16,,yard ape,,2018-11-01 19:42:47,,czQmdgfms
97.0,2018-11-01 19:42:47,Accusative term for refugees or immigrants from Asia,False,False,True,False,False,False,False,True,,eng,,0,0,0,,yellow invader,,2018-11-01 19:42:47,,DAGYWQbgi
99.0,2018-11-01 19:42:46,A white person who is acting like a black person,False,False,True,False,False,False,False,False,,eng,,11,0,6,,wegro,,2018-11-01 19:42:46,,dzgfnwkrZ
82.0,2018-11-01 19:42:46,A white person who is acting like a black person,False,False,True,False,False,False,False,True,,eng,,161,5,120,,whigga,,2018-11-01 19:42:46,,RCAkVRfYf
99.0,2018-11-01 19:42:45,A Native American person,False,False,True,False,False,False,False,True,,eng,,3,0,3,,tree nigger,,2018-11-01 19:42:45,,KEZm8ckXa
92.0,2018-11-01 19:42:45,A white person who is acting like a Japanese person,False,False,True,False,False,False,False,False,,eng,,262,25,215,,wapanese,,2018-11-01 19:42:45,,oeRxL7WaN
99.0,2018-11-01 19:42:43,A black person suspected of a crime,False,False,True,False,False,False,False,True,,eng,,0,0,0,,suspook,,2018-11-01 19:42:43,,VxcEzomv2
99.0,2018-11-01 19:42:43,An Hispanic person,False,False,True,False,False,False,False,True,,eng,,1,0,0,,taco nigger,,2018-11-01 19:42:43,,Y9kqviVYq
95.0,2018-11-01 19:42:41,"A promiscuous person, usually applied to women",False,False,False,True,False,False,False,True,,eng,,167,8,132,,slut,,2018-11-01 19:42:41,,yZFjh7QNB
99.0,2018-11-01 19:42:40,Combination of 'she' and 'baboon' to indicate a black woman,False,False,True,False,False,False,False,True,,eng,,113,2,93,,sheboon,,2018-11-01 19:42:40,,sXCcFRi2B
99.0,2018-11-01 19:42:38,A person from the South Pacific,False,False,True,False,False,False,False,True,,eng,,0,0,0,,sand nip,,2018-11-01 19:42:38,,Ln8VMqGCX
95.0,2018-11-01 19:42:37,Derogatory term for refugees,False,False,True,False,False,False,False,False,,eng,,33,3,32,,reffo,,2018-11-01 19:42:37,,CedaYXctD
93.0,2018-11-01 19:42:37,An Asian person,False,False,True,False,False,False,False,True,,eng,,1,0,0,,rice nigger,,2018-11-01 19:42:37,,VKmAhQTR2
98.0,2018-11-01 19:42:36,A Native American person,False,False,True,False,False,False,False,True,,eng,,4,0,4,,red nigger,,2018-11-01 19:42:36,,HeThmckyy
98.0,2018-11-01 19:42:30,A black person,False,False,True,False,False,False,False,True,,eng,,16,1,12,,pavement ape,,2018-11-01 19:42:30,, tEKbCmzG
59.0,2018-11-01 19:42:29,Childish slur for Palestinians,False,False,False,False,True,False,False,True,,eng,,3,1,3,,Palestinkian,,2018-11-01 19:42:29,,eLqnd73CV
98.0,2018-11-01 19:42:28,Alternative use of the term 'nigger',False,False,True,False,False,False,False,True,,eng,,15,0,11,,niggera,,2018-11-01 19:42:28,,UyxRQXYGZ
98.0,2018-11-01 19:42:28,Female diminuitive of 'nigger',False,False,True,False,False,False,False,True,,eng,,8,0,2,,niggerette,,2018-11-01 19:42:28,,KZLFMFzqY
98.0,2018-11-01 19:42:28,A homosexual of African descent,False,False,True,False,False,False,True,True,,eng,,3,0,3,,niggerfag,,2018-11-01 19:42:28,,4geTZPV4f
98.0,2018-11-01 19:42:28,To increase African American / African influence,False,False,True,False,False,False,False,True,,eng,,10,1,6,,niggerize,,2018-11-01 19:42:28,,MhpsEBUGG
98.0,2018-11-01 19:42:28,Describing the texture of African American hair,False,False,True,False,False,False,False,True,,eng,,0,0,0,,niggerwool,,2018-11-01 19:42:28,,PwazibGyA
99.0,2018-11-01 19:42:27,Intimidation of black families by anonymous knocking on their front doors,False,False,True,False,False,False,False,True,,eng,,0,0,0,,nigger-knock,,2018-11-01 19:42:27,,RnVgazWDZ
99.0,2018-11-01 19:42:25,Describing the texture of African American hair,False,False,True,False,False,False,False,True,,eng,,25,0,21,,nappyhead,,2018-11-01 19:42:25,,MQGLHULja
