	tweet	class	prediction
4368	@NaramY22 nah that shit gets me heated. I have the smartest mouth and know what I'm doing and get called a retard. I'm done playing games	1	0
16104	RT @JakeEye3: after 4 hours and almost 8 pages i want to slit my wrists, but i guess ill just settle for sleep	2	0
19794	RT @jjauthor: US ghettos-driven by lib ideology;forged by unions&amp;bankrupted by self-serving Ds catering 2parasites! #tcot http://t.co/Ee2L5&#8230;	1	2
23308	Who's ready for nigger spam?	1	0
25150	walking dead gonna be so trash this season	2	0
11826	If a teacher tried to throw me some pussy when I was in school, nigga I ain't sayin shit	1	0
13412	My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults	2	0
3167	@DylanKwinnn should be going to free birds anyways	2	1
15897	RT @HoskinsTy96: @Vontey_isa_boss &#128514;&#128514;&#128514; ghetto ass mofos	2	0
12444	"Just killed 3 birds with 1 stone! Thank God I payed attention in my communication classes
#work"	2	1
7103	@red_is_raw lol yeah birds be chirping outside. Bastards.	1	0
16057	RT @Ivan_splash: If you gotta talk shit about another nigga to get pussy you weaaak	1	0
15956	RT @IamMrEchols: You hoes don't deserve the respect you ask for	1	0
7591	@z0mbiedance It's not till later hoe! Unless your having a sleepover...#Awk	1	0
2490	@AnastasiaPacana Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am	1	0
21780	Text me instead of playing flappy birds #SoIKnowItsReal	2	1
261	"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5"	1	0
17638	RT @SexualGif: when you see a hoe talking to bae but she not even on your level http://t.co/DphkPab4c7	1	2
2763	@Buckm00se @Cuauhtli02 we gunna laff at Chava/Rubio beaner supporters in a min	2	0
21866	That long hair doesn't cover up your redneck	2	0
22538	This is fucking retarded	1	0
7424	@twaynesback I swear I can't do shit right now but I'm down to get into something tonight if u are nig	1	0
14394	RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;	0	1
9538	Fuck the cowboys the giants the redskins #EaglesNation #BleedGreen	1	0
14265	Pull up on a nicca #Bored	1	0
18942	RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;	2	1
9568	Fuck you tweetin me emojis for faggot RT @FrancoisKilljoy: @202SOLE &#9786;&#65039; http://t.co/R6UeWFUr8W	1	0
17725	RT @Skate808s: God all a nigga trust I can't trust that gun cuz if that bitch jam I'm fucked can't trust niggas they bitches got they dicks&#8230;	1	0
2700	@Blue_DreamMN @ExpectoMichaela seriously.. After that first conversation on your status he fb messaged me calling me a fag lololol	1	0
7421	@tucsonchld lol you can only get in at Eden when you're 18. All the bitches there are fat...	1	0
22820	U see a super bad bitch in the club with a nigga that u just can't understand how he got her 99% chance he meet her at #happyhour	1	0
14099	Parsons trash	2	0
17820	RT @StephenGoetz2: These hoes ain't loyal	1	0
13219	Moral to the story: If you like the Yanks, I'll pretty much do anything you tell me to do.	2	0
20318	RT @queenc_nt: &#8220;@_100d: 90% of niggas goofy and act like bitches&#8221; YOU AINT LYIN	1	0
355	"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !"""	1	0
7159	@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;	0	1
21061	Sapete che? Vi odio..... ho finito..	2	1
19831	RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;	2	1
17845	RT @Steven_ratata: @savanigga warning shots are for pussies I'm just gonna gun you down! And steal your pink boots!	1	0
11463	I'll keep all comments to myself about tho.... I'll just laugh about it with my nigs	1	2
14441	RT @A_single_bear: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;	2	1
6476	@jrsmith12 @jaynovel let these hoes be great	1	0
7210	@sguzinski well I don't use it anymore and I'd like a dslr I'm just a broke bitch so yeah	1	0
9336	Females talk down on niccas when I can point out a few females who be on that tip!!	1	2
20842	RT @yagurlbubblez87: Ugly bitch prolly so cockeyed she lookin at the dick and balls up close at the same time while suckin at the same time	1	0
4021	@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out	2	0
7396	@tranSactionRAP nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking, walk it out	1	0
17406	"RT @RakwonOGOD: ""Fuck bitches , get money"" - A favorite nigga's line when a girl leave his ass for another man"	1	0
8045	As soon as a Democrat gets a chance to ? the political hack #foxnews goes to commercial then back with Bolton LMAO #teabaggers #benghazi	2	0
1802	"&#8220;@gallinofmilk: I'm a faggot"" I agree"	1	0
4258	@MissRobinV that pic with the red bone in braids and that tiger in the back for sale?	2	0
20170	"RT @natedavvg: grab her booty in front of niggas that want her

grab her booty in front of bitches that want you"	1	0
17885	"RT @Svvage: ""@will123_william: Isn't Ebola a type of soup???"" Naw nigga its a country. My bitch is from there. She ebolian."	1	0
16877	RT @Moisessp14: Look at u now u pregnant stupid bitch lol	0	1
6856	@metroadlib I be THIIIIIIIS close to going real east side Detroit on they monkey ass. But. I don't.	1	0
6341	@imdevincarlson trash*	2	0
1561	&#8220;@Son_Goku_Tho: Dr gero made android 18 to destroy da world das sum bitch nigga shit I would program a girl android to gimme sum neck 24/7&#8221;	1	0
1949	&#8220;@sportspickle: The fruit of the modern Yankees farm system. http://t.co/LfWC3LSRjO&#8221; Joba the Nut.	2	0
24310	faggot time HE CIRCLED THE BLOCK FOR 3 HOURS	1	2
1336	&#8220;@HughSpliffner: J Cole is trash. I've been saying this for years. Fuck him&#8221; Lol.	1	0
11222	I take it Notre Dame is still trash. http://t.co/fRTMYhu7bl	1	2
6436	@jessespector the bird has a hat. So it's hats on hats, who can beat that?	2	1
9249	Everybody got some to say &#128129;everybody hate&#128553; if you ask me &#9757;&#65039;every bitch gay &#128525;&#128525;	1	0
2757	"@BrocktonBitch 
We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass"	1	0
7301	@survivedby @rootsarecertain I figured I was just shocked out hoe old that tweet was lol	1	0
161	"""@KingCuh: @16stanleys io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays..... haha"	1	0
5555	@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;	0	1
12951	Look at me. Does it look like I give a fuck? Or half a fuck? Or the square root of a fuck. No. The slope of my fuck is zero.	1	0
15177	RT @CuhCuhCuh: white hoes still wear UGG's in hot ass weather cuh	1	0
15461	"RT @ElJefeDeJefes4C: ""@Virgilio_LLA: Jammin these sad songs, smoking squares thinking bout bitches..."" lmfao"	1	0
16206	RT @JoeBudden: The dating scene so wack out here dog&#8230; shit super trash.	1	0
1906	&#8220;@notflappybird: Tag a friend that sucks at flappy bird&#8221; @me	2	0
14304	Quit hurting these women Cuz I'm tired of all the bitterness a nigga gotta go through Cuz you a hoe ass nigga.	1	0
2584	@BOSSBITCHDAPHNE yours a dyke&#128514;	1	2
15805	RT @Harry_Styles: A bird pooped on me.	2	1
5942	@crushwb sup my nigga.. cracker.. home boy.. what ya know that .. blah... forget it.. hey to ya.	1	0
16831	"RT @MikeDiggEm: ""@_2kkz: She threw me that pussy bt i neva caught it"" gay"	1	0
19122	"RT @butter_obama: I love when @NICKIMINAJ say ""bitch I'm me"" &#128588;"	1	2
1291	&#8220;@FunnyPicsDepot: When the nigga with the aux cord playin some trash shit http://t.co/LMP5BeplVy&#8221; @JWilko7	1	0
24924	shit piss fuck cunt cocksucker motherfucker tits	1	0
21241	Shit where the gay bitches at ? Come be witcha girl tonight &#128527;&#128069;&#128166;&#128523;	1	0
22886	Value your money.Value your dick.Don't buy trash.Don't fuck trash.	1	0
21410	So many bitches in one sentence #fixitjesus	0	1
1772	&#8220;@daaamian_69: &#8220;@tankGonzalez: Stop being such a bitch&#8221;&#8221;	1	2
13036	Man I just watched that 50 shades of gay trailer and that shit looked like the wackest movie of all time. Y'all be hyping up trash on here	1	0
7635	A dyke who wears strap ons can't brag to me that she beats the pussy better than me because her dildo can't cum and make her stop.	1	0
5021	@That1guyJeff Low blow, cuntface. How many times the Yanks beat us in the playoffs these last 8 or so years?	1	0
14520	RT @AnAbsurdBird: Of course the day I nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230;	1	2
8963	"Did everyone else's parents use to refer to the Power Puff Girls as ""Powder Puff Girls"", or were mine just exceptionally retarded?"	2	0
15612	"RT @FriendlyAssh0le: Todays Horoscope: 

you're still a hoe

That is all. have a nice day"	2	0
1735	&#8220;@ayyceethegreat: Don't really have anyone to talk to when things start going wrong...&#8221; Aight hoe ass nigga	1	0
2424	@AdamBaldwin Really?? Bro, that retard @SenTedCruz even missed the point of GreenEggs&amp;Ham! It means don't knock it til ya try it!	1	0
25280	you know what they say, the early bird gets the worm. *puts gummy worms in your morning coffee*	2	1
7308	@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah	2	1
7023	@phishlicia I got weed. Come over faggot	1	0
13273	My auto correct makes me sound so FOB	2	0
9185	"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt"	0	1
2520	@AppleciderPapi @OGBEARD @godIevel nah u just a fag	1	0
15982	RT @ImHis_Treasure: For the last few weeks my name been cripple &#128555;&#9855;&#65039;	2	1
16987	RT @NateClark_: &#8220;@VroomDET: I want a blunt, pizza and pussy&#8221;	1	2
9375	First the white bitch wanna ask extra questions &amp; shit... &amp; be a lil bitch about everything with her skinny ass!	1	0
21442	"So weird how the word ""cunt"" is offensive in other countries, yet in this country it's a reference to somebody.. Like ""who's this cunt?"""	1	0
8287	Bitches be happy about burger king pollo tropical on lunch break at work but act like dinner with new niggaz gotta be upscale.	1	0
16350	RT @KennedyLeighxxx: You can't be ugly AND a shitty fucking person. Pick a struggle bitch.	1	0
557	"""Shake that Bear ... aka two rednecks having sex on a dead bear"""	1	0
19281	"RT @davidjones720: ""Obama is out on the golf course still looking for his balls."" -Charlie Daniels"	2	0
11402	I wonder if Philly fans aren't aware that they are complete cunts, or they ARE aware, but are just ok with it.	1	0
8011	Anyone want to share their thoughts on their mock draft?? Just kidding. SHUT YOUR FILTHY DAMNED MOUTH, YOU CLODS.	1	0
852	#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.	2	0
7572	@yobritttany I didn't know that was a fad sounds fucking retarded haha	1	0
16403	"RT @KingHorseDick: ""That bitch had to pull my hair to win"" RT @Mryungone Lol so what do you tweet if you lose?"	1	0
5575	@_n1k_nak Status Report: Making a pit stop in Canada to rape bitches	0	1
6487	@jusfinlbieber honestly fuck whoever agreed with this bitch ass nigga your never going to get to tupac level	1	0
3448	@HeilSidious Ass Oreos and his name is Thad Castle.	1	0
4168	@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities	2	0
14070	Other then the faggot shit, Macklemore actually a really good artist....better than alot of rappers	1	0
5471	@_James_Kirby_ @mflury30 back off ya queer bag	1	0
21034	SEnd y'all bitch asses fishing with us RT @ikesizzle: We ain't beat San Antonio all season I don't wanna play them nigguhs #straightup	1	0
14061	Oreo milkshakes will forever remind me of @jay_ibarra95	2	0
5155	@Titan4Ever2488 how are Yankees games on the radio? Good announcers?	2	0
57	"""&amp; he's gone always be a hoe"""	1	2
22978	"Wayne went ape shit on tht ""Krazy"""	1	0
18119	RT @TheRealMugatu: @Deet02 @MikeNapoli25 @954Nole do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;	2	0
18327	RT @UberFacts: Mila Kunis has heterochromia iridum which gives her two different colored eyes. One eye is green, the other is brown.	2	0
12194	It doesn't just affect kids. It affects the faculty, the staff, that work at these schools that are queer.	1	0
21678	Suck my super monkey balls	1	0
2479	@AmeezysAngels96 I'm the trash	2	0
1347	"&#8220;@IdLikeToCare: @idpetition Wow, putting a whole manifesto up using TwitLonger. 

And by a Canadian. Hey hoser....how many will you adopt?"	1	0
24038	ain't trusting no bitch or no nigga... hoe or no sucka	1	0
3262	@FletcherMassie @TelcoAg @rcb05 Go back to mutt, Rev I style. Of course, that would necessitate running over a dog and adopting it.	2	0
21911	That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?	1	0
9237	Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.	0	2
5161	@ToddIrwin1 NFL... Forgetabout they got until February. It's the pennant race. Let's Go Yanks.	2	0
2774	@Bullskickass I've decided that #BullsNation are retarded. #love	1	0
6105	@equallydestruct lmao don't fight me you don't know my ghetto ass school dude I highly doubt that since I don't give a fuck about it	1	0
8996	Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides	2	0
12622	Lame niggas trash.	1	2
12891	Lol I never understood retards who use the atm and pay a $2 fee to get $20 and put it in gas so the don't pay the credit price -_-	1	0
4718	@RudyJay711 Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @MikeTaylorShow #FallingInTheDraft	2	0
9636	Gansitos are ATG beaner candy	1	0
4887	@Staydelusional I texted u fag	1	0
12098	In my 25 years I've supported more niggas and bitches and they kids and well.. my gratitude has died.	1	0
14188	Pisses me of when I see these little liberal faggots wearing Che Guevara shirts. Move ur ass to Cuba. http://t.co/CUlwvpCpa7	1	0
243	"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch"	2	1
13271	My asshole credentials? Even rednecks hate me.	1	0
16487	RT @LOHANTHONY: i'd never send my kids to private school because then they would never experience ghetto public school fights	2	0
15441	"RT @EHSSecretAdmire: ""Can @CarterMarteeny murder my pussy?"""	1	0
15258	RT @DabGodBaby: But only BBC, the American version is trash	2	0
10469	"I don't care if you're Gay, yeent bout to me calling me ""bitch"" and ""fish"" and thinking shit is sweet. I don't even like girls doing that."	1	0
13659	Niggas get pussy in the friend zone	1	0
5229	"@UptownRaised Shame that your mama didn't teach you not to call women ""bitch"". Well, we all ain't that fortunate, I guess."	1	2
