	tweet	class	prediction
2772	@Buckm00se true sand niggers &amp; bum Brits claim he's a ATG hall of fame legend smh	0	1
1281	&#8220;@FreddieGibbs: Tea bag a bitch.&#8221; Pahahaha	0	2
3964	@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!	2	1
6808	@maggie_burdis @nickgoldapp lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;	0	1
9732	Going to California today for some analyzer training. Going into Dick Whitman mode. Wish I had a tan colored suit to wear for the flight.	2	1
8697	"Chill RT @PhillyTheBoss If I ever become president Imma ban Henny from America..... For a Day, just to see you negroes panic. ""gotcha bitch"""	0	1
24978	stuffed her like an Oreo http://t.co/mPAjkWJbZp	1	2
10193	How is Angry Birds the movie going to work? They're just floating bird heads?	2	1
3877	@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;	2	1
3945	@KingHov1313 i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week....	0	1
3760	"@JfromHuntington @thatUPSdude &lt;
I hates to interject but cans I have yo digits? I likes wiggers dat wanna be fucked by coloreds"	1	2
2940	@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves.	2	1
8159	Bald head bitches think it's their time to prosper !	0	1
17185	RT @OhhMyyTodd: &#8220;@ItsNotHarold: I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; this one not up for debate	1	2
15788	RT @HOOLIGANS_ISSUE: @Aj_Swagggg fucking faggots. They thirsty for eachother. They probably fuck behind redemption	1	0
5391	@YunGMiGo lol da only reason I can't talk bout da present is cuz my nicca hurt n ain't played all yr	1	2
18886	RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what u got from this? RT @waddupivy: Dougie be yamming the coon all that beat boxing &#128553;	0	1
10999	I love jigg jigg&#128514;	2	1
23450	Won't catch me sneak dissing, thats fo the birds.	2	1
16867	RT @Mitchellharri: Dont be a faggot, cover your mouth when you fkn cough or sneeze, I got a immune system to keep strong asshole	0	1
15019	RT @CheyenneWright_: @villasenor_30 it means you're a faggot lol	0	1
5167	@Tom_Morehart @cjc_is_alive @JoshuaTyl0r 9 of 15 BCS titles, $314 mil in revenue. It's great being in a redneck conference. And not in Ohio.	2	1
7188	@schargel read the constitution you love. All spending starts in the House. Love uninformed teabaggers. #morningjoe	1	2
1495	"&#8220;@PlMPCESS: In the fashion world ""urban"" means ""stolen from black people"" its ghetto on us, and urban on them haha http://t.co/S0XWGfLJ9C&#8221; &#128588;"	2	1
10728	I hate dumb bitches	0	1
19531	RT @hoes: Scarlett Johansson http://t.co/CBaHf9R9XD	1	2
4839	@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing	0	1
8520	Call me ghetto if you want but I'm walking to and from class with my bonnet on my hair.	1	2
192	"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol"	2	1
13315	My black queen dreading my hairs.Thank you Most High for this Moor Queen I asked you for.I want to BE BEtter with her http://t.co/iFmRPJGyIC	2	1
24075	anybody remember that movie Thumbelina? I didn't noticed how flamin' the bird was until now	2	1
19434	"RT @fletchworld73: Pulled a dead bird from my garden. 

Grateful to be out of the hot sun, it winked at me with its rotting eye socket."	2	1
19536	"RT @hollyrpeete: #FarewellCaptain ""@espn: What a way for Derek Jeter to close his Yankee Stadium career."""	2	1
931	#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds	2	1
250	"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;"	2	1
3442	@HeauxmerSimpson I'm jus tryna vaca away from the niggers bro.	0	1
4497	@Oxy_Jon @conleyfanclub one charlotte store, but of course they are faggots	1	0
5507	@_SoulSurvivor_ @zakbauer I dont have any problems with zak, but you seem like a faggot http://t.co/NbFAArxvRP	0	1
11940	If you got charge a nigga up for tryna talk to your chick, You really a insecure faggot and have no control over her..	1	0
8522	"Call when you grow up. If you live that long. Sorry for parents with such poor skills they got you .@Fuck_slums: @veritaz old bitch"""	1	2
21447	So you don't want to see the true life story of American heroes, Bizzy, Lazy, Krayzie &amp; Wish... you wanna watch hillbillies shoot pumpkins	2	1
794	#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus	2	1
8040	As always Eli has the stupid hick hayseed look on his face Giants fans kill yaselves it's gonna be a&#8230; http://t.co/JcYZzMKCfu	0	1
4636	@RealSkipBayless man what about Wilson being the 2nd Black QB to win a chip? Talkn about trash talk. No shine for Russell..	2	1
3763	@JimNorton Hey Jim you'll love this http://www.wwtdd.com/2010/05/gabourey-sidibe-is-a-complete-bitch/	1	2
2145	' Somebody come look at this niggah right here * Kevin Hart Voice * lol http://t.co/R2mhWqc2jT	1	2
6851	"@megynkelly 
I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer"	2	1
24623	just a casual ghetto family twerk session http://t.co/jRmePckCqs	1	2
3649	@JMC2488 @jetsgreen @TB12FAN and fuck you too ya little bitch you look like a Mexican sucking a cock in ur profile	0	1
11897	If we get any trick of treaters I will be giving out Android advice. So... stop on in, faggots	1	2
3575	@Ilovebamf is my big long lost brother I swear. I don't know what I'd do without this wetback.	1	2
12443	Just in case the day couldn't get better wife's Rav 4 had a flat and being the redneck I am I put 16 inch rims on it so there goes $200x2	2	1
4660	@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages	0	2
9753	Good even-ink, honkies!	1	2
8919	Dear ugly hoes: Stop playing hard to get, you're already hard to want.	1	2
9503	Fuck boi fag	0	1
7412	@truckpartstores Intended to get pics but didn't have time.. Must be a mud race/event here this weekend.. Is like a redneck convoy out there	2	1
13104	Maybe I'm the one, maybe I'm the two, maybe I'm the nigguh that you call when you're through.	1	2
18677	RT @_Crzy4tay: &#8220;@hedge_brandon: If youve only seen my couch, not my bed, then you my hoe&#8221;&#128514;&#128514;	1	2
3141	"@DrMalvo 
I likes it back dare. It's free fo me cause whitey pay da fee"	1	2
5433	@_Andrizzy_ aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot.	0	1
4615	@RainaluvsA in that picture yes, I haven't had an updated pic added the angel wing is colored now too, and thanks represents what I am ;)	2	1
20544	RT @taylorcaniff: I'm having a date at Yankee Field then getting kiss cam.. #bucketlist	2	1
22658	Time 2 kill 2 birds with 1 stone. Work out while I renew my food handlers card online. Push play for this dumb class	2	1
5759	@bellaangeletti no ud still be a fag if I was lolz	0	1
5338	"@XXXratedLIPSS I always want to speak to ppl I converse with on twitter but they always look at me like ""bitch, Idk you in REAL life.."" smh"	1	2
1994	"&#8220;@xoxo_hayleyy: ""@savageater: i think if my girlfriend were to get locked up shed be the first one raped.#pussy""really bitch&#9995;&#128530;&#8221;really swerve"	1	2
19937	RT @leek_porter21: &#8220;@_1MDot: I hate a always wanna smoke but aint got no money as nigga/bitch like bye falisha&#8221;&#128514;&#128514;&#128514;	1	2
25038	them jants be clutch for bedtime tho &#128514;&#128557;	2	1
8837	"Dad just yelled out ""in bout to fry some chicken like a nigger"""	0	2
19005	RT @audizzle: Quote of last night, @GinaGaus telling me to find her a curved stick and she'll make a crossbow to shoot a bird down	2	1
15053	RT @Chvntre: sometimes I wanna upper cut this bitch but I don't know if she's special ed or not	0	1
16375	RT @Kicks_AndTits23: Lewis so trash lmao	2	1
521	"""It's never too late to tag a bitch.""- @CyFyre"	1	2
23698	You a faggot if you bring a jacket to work and keep it at ya desk b/c the office is cold.	1	0
6846	@mdsaab1 lmaoo abo crusty hands	2	1
4897	@StephyRae7 faggot.	0	1
19783	RT @jessielee1028: @Hawkdaddy300 @GavinMHawks21 @Ur_Boy_George yeah I don't think that's okay...Fuckin drop it. You shouldn't even joke abo&#8230;	1	2
19772	"RT @jenebooks: @WhistGoddess i was about to be like ""r u queer"" but c'mon Jen do u even need to ask"	1	2
21877	That nigguh will never play football again	1	2
23278	White kids, black kids, yellow kids hell even purple kids, if you carry yourselves like Daniel #Geale you will go far. #GealeMundine2	2	1
9386	Flappy bird on bull....	2	1
21023	S/O to my favorite nigger to work on the plantation @Pretty_WarZone just remember next time, ask for the watermelon. Dont steal it.	0	1
9469	Frustration can be a bitch !	2	1
11598	I'm just saying, in your twitter pic you look like such a guido and i love it #pattyfuckingboges	1	2
13636	Niggas actin like hoes most of em bitches	0	1
11744	ISIS Jihadis Discuss &#8216;Buying And Selling&#8217; Yezidi Girls As Slaves http://t.co/UoPgIPOpWS #tcot #pjnet	2	1
19812	RT @jpayneancap: @A_M_Perez @sybilll @DianneWing2 @velvethammer @MyLibertyMyGun @sdalexander11 @Aoakleyc I bet she's a New York Yankee prog&#8230;	2	1
22781	Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.	2	1
19008	RT @awhooker: Contrary to belief, us queers don&#8217;t go around looking for things to be offended about. It&#8217;s just you cisheteros say the darne&#8230;	1	0
12491	K.Michelle shaped but it's FAKE!She pretty but she a manly bitch.And the little mermaid hair just looks foolish.	1	2
16199	"RT @JoeBudden: My definition of ""bad bitch"" has changed drastically over the years."	1	2
8271	Bitch fuck yo nigga, what's up with that pussy!!?!	0	1
13951	On UPenn campus all the black chicks here are trash but they're gonna be paid	0	2
17201	RT @OpWarriorTeam: Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. http://t.co/9DV04wk&#8230;	2	1
18670	RT @_ChickenGeorge: DEAD!!&#128128;&#8220;@TAkeme2CHINA: &#128553; RT @PEagles14: When ur fuckin and her pussy stank but u have really good friends........... ht&#8230;	0	1
400	"""@socass_: Dude remember this wop video? @00sexilexi00 http://t.co/P3HEuBOQBu"" OMG WHERE DID YOU FIND THAT"	2	1
2474	@AmandaBynes yea that always looks nice.all the monkey faced women a see around Santa Monica. Looks better than natural beauty. #don'tBeDumb	1	2
12609	Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water	2	1
1052	&#128553; monkey mad	2	1
20271	RT @peeabut: Dear god, make me a bird so I can fly far, far far away	2	1
20517	RT @stillandru: White ppl will call Mexicans beaners and claim they taking their jobs but have sugar skull tattoos :-(	1	2
17362	RT @QuilaTheDiva: After the age of 21 its about credit scores, future plans and creating assets. Not cars, clothes, niggas/bitches, clubs, &#8230;	1	2
9578	"Fuckin' #faggots, man. #science knows these FUCKS can't procreate without the help of ""breeders"" but we treat them #fancy? #sin"	0	1
5396	@YungRajee Shit ill pay the premium to get away from these anything ass hoes	0	1
19794	RT @jjauthor: US ghettos-driven by lib ideology;forged by unions&amp;bankrupted by self-serving Ds catering 2parasites! #tcot http://t.co/Ee2L5&#8230;	1	2
3167	@DylanKwinnn should be going to free birds anyways	2	1
15897	RT @HoskinsTy96: @Vontey_isa_boss &#128514;&#128514;&#128514; ghetto ass mofos	2	1
12444	"Just killed 3 birds with 1 stone! Thank God I payed attention in my communication classes
#work"	2	1
2490	@AnastasiaPacana Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am	1	0
21780	Text me instead of playing flappy birds #SoIKnowItsReal	2	1
2763	@Buckm00se @Cuauhtli02 we gunna laff at Chava/Rubio beaner supporters in a min	2	1
21866	That long hair doesn't cover up your redneck	2	1
23070	What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO	0	2
14394	RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;	0	1
14265	Pull up on a nicca #Bored	1	2
18942	RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;	2	1
20318	RT @queenc_nt: &#8220;@_100d: 90% of niggas goofy and act like bitches&#8221; YOU AINT LYIN	1	2
2570	@AyeFuckWoody @coryburgess87 do i literally eat asshole for a living? is that what i actually do faggot? You seem a little confused..	0	1
7159	@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;	0	1
21061	Sapete che? Vi odio..... ho finito..	2	1
19831	RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;	2	1
11463	I'll keep all comments to myself about tho.... I'll just laugh about it with my nigs	1	2
14441	RT @A_single_bear: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;	2	1
7277	@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;	0	1
9336	Females talk down on niccas when I can point out a few females who be on that tip!!	1	2
12214	It was nice of you to unfollow me, fag	0	1
8045	As soon as a Democrat gets a chance to ? the political hack #foxnews goes to commercial then back with Bolton LMAO #teabaggers #benghazi	2	1
1802	"&#8220;@gallinofmilk: I'm a faggot"" I agree"	1	2
24506	i think if my girlfriend were to get locked up shed be the first one raped. #pussy	1	2
15451	RT @EarlyLegend: I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes	0	1
16877	RT @Moisessp14: Look at u now u pregnant stupid bitch lol	0	1
21247	Shoot that nigga an his shorty bitch .	0	1
24310	faggot time HE CIRCLED THE BLOCK FOR 3 HOURS	1	0
11222	I take it Notre Dame is still trash. http://t.co/fRTMYhu7bl	1	2
6436	@jessespector the bird has a hat. So it's hats on hats, who can beat that?	2	1
5555	@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;	0	1
15805	RT @Harry_Styles: A bird pooped on me.	2	1
6158	@fucktyler fuck you spear chucker	0	1
21410	So many bitches in one sentence #fixitjesus	0	1
1772	&#8220;@daaamian_69: &#8220;@tankGonzalez: Stop being such a bitch&#8221;&#8221;	1	2
13036	Man I just watched that 50 shades of gay trailer and that shit looked like the wackest movie of all time. Y'all be hyping up trash on here	1	0
23693	You #football #nigga #KISS #ISIS #wifebeater #faggots&gt; WE SEE YOU&gt; Shout it out to the RADICAL #IslamNation, #YO&gt;	0	1
8963	"Did everyone else's parents use to refer to the Power Puff Girls as ""Powder Puff Girls"", or were mine just exceptionally retarded?"	2	1
15612	"RT @FriendlyAssh0le: Todays Horoscope: 

you're still a hoe

That is all. have a nice day"	2	1
20185	RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads	0	1
25280	you know what they say, the early bird gets the worm. *puts gummy worms in your morning coffee*	2	1
7308	@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah	2	1
9185	"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt"	0	1
15982	RT @ImHis_Treasure: For the last few weeks my name been cripple &#128555;&#9855;&#65039;	2	1
